Entity,Code,Day,Daily ICU occupancy,145332-annotations
Israel,ISR,2021-12-06,106,
Israel,ISR,2021-12-07,102,
Israel,ISR,2021-12-08,96,
Israel,ISR,2021-12-09,89,
Israel,ISR,2021-12-10,96,
Israel,ISR,2021-12-11,96,
Israel,ISR,2021-12-12,91,
Israel,ISR,2021-12-13,91,
Israel,ISR,2021-12-14,86,
Israel,ISR,2021-12-15,80,
Israel,ISR,2021-12-16,77,
Israel,ISR,2021-12-17,79,
Israel,ISR,2021-12-18,77,
Israel,ISR,2021-12-19,80,
Israel,ISR,2021-12-20,78,
Israel,ISR,2021-12-21,77,
Israel,ISR,2021-12-22,75,
Israel,ISR,2021-12-23,79,
Israel,ISR,2021-12-24,84,
Israel,ISR,2021-12-25,88,
Israel,ISR,2021-12-26,92,
Israel,ISR,2021-12-27,81,
Israel,ISR,2021-12-28,84,
Israel,ISR,2021-12-29,87,
Israel,ISR,2021-12-30,88,
Israel,ISR,2021-12-31,95,
Israel,ISR,2022-01-01,101,
Israel,ISR,2022-01-02,110,
Israel,ISR,2022-01-03,108,
Israel,ISR,2022-01-04,114,
Israel,ISR,2022-01-05,128,
Israel,ISR,2022-01-06,132,
Israel,ISR,2022-01-07,147,
Israel,ISR,2022-01-08,161,
Israel,ISR,2022-01-09,193,
Israel,ISR,2022-01-10,215,
Israel,ISR,2022-01-11,247,
Israel,ISR,2022-01-12,240,
Israel,ISR,2022-01-13,284,
Israel,ISR,2022-01-14,320,
Israel,ISR,2022-01-15,371,
Israel,ISR,2022-01-16,434,
Israel,ISR,2022-01-17,461,
Israel,ISR,2022-01-18,517,
Israel,ISR,2022-01-19,541,
Italy,ITA,2020-02-24,26,
Italy,ITA,2020-02-25,35,
Italy,ITA,2020-02-26,36,
Italy,ITA,2020-02-27,56,
Italy,ITA,2020-02-28,64,
Italy,ITA,2020-02-29,105,
Italy,ITA,2020-03-01,140,
Italy,ITA,2020-03-02,166,
Italy,ITA,2020-03-03,229,
Italy,ITA,2020-03-04,295,
Italy,ITA,2020-03-05,351,
Italy,ITA,2020-03-06,462,
Italy,ITA,2020-03-07,567,
Italy,ITA,2020-03-08,650,
Italy,ITA,2020-03-09,733,
Italy,ITA,2020-03-10,877,
Italy,ITA,2020-03-11,1028,
Italy,ITA,2020-03-12,1153,
Italy,ITA,2020-03-13,1328,
Italy,ITA,2020-03-14,1518,
Italy,ITA,2020-03-15,1672,
Italy,ITA,2020-03-16,1851,
Italy,ITA,2020-03-17,2060,
Italy,ITA,2020-03-18,2257,
Italy,ITA,2020-03-19,2498,
Italy,ITA,2020-03-20,2655,
Italy,ITA,2020-03-21,2857,
Italy,ITA,2020-03-22,3009,
Italy,ITA,2020-03-23,3204,
Italy,ITA,2020-03-24,3396,
Italy,ITA,2020-03-25,3489,
Italy,ITA,2020-03-26,3612,
Italy,ITA,2020-03-27,3732,
Italy,ITA,2020-03-28,3856,
Italy,ITA,2020-03-29,3906,
Italy,ITA,2020-03-30,3981,
Italy,ITA,2020-03-31,4023,
Italy,ITA,2020-04-01,4035,
Italy,ITA,2020-04-02,4053,
Italy,ITA,2020-04-03,4068,
Italy,ITA,2020-04-04,3994,
Italy,ITA,2020-04-05,3977,
Italy,ITA,2020-04-06,3898,
Italy,ITA,2020-04-07,3792,
Italy,ITA,2020-04-08,3693,
Italy,ITA,2020-04-09,3605,
Italy,ITA,2020-04-10,3497,
Italy,ITA,2020-04-11,3381,
Italy,ITA,2020-04-12,3343,
Italy,ITA,2020-04-13,3260,
Italy,ITA,2020-04-14,3186,
Italy,ITA,2020-04-15,3079,
Italy,ITA,2020-04-16,2936,
Italy,ITA,2020-04-17,2812,
Italy,ITA,2020-04-18,2733,
Italy,ITA,2020-04-19,2635,
Italy,ITA,2020-04-20,2573,
Italy,ITA,2020-04-21,2471,
Italy,ITA,2020-04-22,2384,
Italy,ITA,2020-04-23,2267,
Italy,ITA,2020-04-24,2173,
Italy,ITA,2020-04-25,2102,
Italy,ITA,2020-04-26,2009,
Italy,ITA,2020-04-27,1956,
Italy,ITA,2020-04-28,1863,
Italy,ITA,2020-04-29,1795,
Italy,ITA,2020-04-30,1694,
Italy,ITA,2020-05-01,1578,
Italy,ITA,2020-05-02,1539,
Italy,ITA,2020-05-03,1501,
Italy,ITA,2020-05-04,1479,
Italy,ITA,2020-05-05,1427,
Italy,ITA,2020-05-06,1333,
Italy,ITA,2020-05-07,1311,
Italy,ITA,2020-05-08,1168,
Italy,ITA,2020-05-09,1034,
Italy,ITA,2020-05-10,1027,
Italy,ITA,2020-05-11,999,
Italy,ITA,2020-05-12,952,
Italy,ITA,2020-05-13,893,
Italy,ITA,2020-05-14,855,
Italy,ITA,2020-05-15,808,
Italy,ITA,2020-05-16,775,
Italy,ITA,2020-05-17,762,
Italy,ITA,2020-05-18,749,
Italy,ITA,2020-05-19,716,
Italy,ITA,2020-05-20,676,
Italy,ITA,2020-05-21,640,
Italy,ITA,2020-05-22,595,
Italy,ITA,2020-05-23,572,
Italy,ITA,2020-05-24,553,
Italy,ITA,2020-05-25,541,
Italy,ITA,2020-05-26,521,
Italy,ITA,2020-05-27,505,
Italy,ITA,2020-05-28,489,
Italy,ITA,2020-05-29,475,
Italy,ITA,2020-05-30,450,
Italy,ITA,2020-05-31,435,
Italy,ITA,2020-06-01,424,
Italy,ITA,2020-06-02,408,
Italy,ITA,2020-06-03,353,
Italy,ITA,2020-06-04,338,
Italy,ITA,2020-06-05,316,
Italy,ITA,2020-06-06,293,
Italy,ITA,2020-06-07,287,
Italy,ITA,2020-06-08,283,
Italy,ITA,2020-06-09,263,
Italy,ITA,2020-06-10,249,
Italy,ITA,2020-06-11,236,
Italy,ITA,2020-06-12,227,
Italy,ITA,2020-06-13,220,
Italy,ITA,2020-06-14,209,
Italy,ITA,2020-06-15,207,
Italy,ITA,2020-06-16,177,
Italy,ITA,2020-06-17,163,
Italy,ITA,2020-06-18,168,
Italy,ITA,2020-06-19,161,
Italy,ITA,2020-06-20,152,
Italy,ITA,2020-06-21,148,
Italy,ITA,2020-06-22,127,
Italy,ITA,2020-06-23,115,
Italy,ITA,2020-06-24,107,
Italy,ITA,2020-06-25,103,
Italy,ITA,2020-06-26,105,
Italy,ITA,2020-06-27,97,
Italy,ITA,2020-06-28,98,
Italy,ITA,2020-06-29,96,
Italy,ITA,2020-06-30,93,
Italy,ITA,2020-07-01,87,
Italy,ITA,2020-07-02,82,
Italy,ITA,2020-07-03,79,
Italy,ITA,2020-07-04,71,
Italy,ITA,2020-07-05,74,
Italy,ITA,2020-07-06,72,
Italy,ITA,2020-07-07,70,
Italy,ITA,2020-07-08,71,
Italy,ITA,2020-07-09,69,
Italy,ITA,2020-07-10,65,
Italy,ITA,2020-07-11,67,
Italy,ITA,2020-07-12,68,
Italy,ITA,2020-07-13,65,
Italy,ITA,2020-07-14,60,
Italy,ITA,2020-07-15,57,
Italy,ITA,2020-07-16,53,
Italy,ITA,2020-07-17,50,
Italy,ITA,2020-07-18,50,
Italy,ITA,2020-07-19,49,
Italy,ITA,2020-07-20,47,
Italy,ITA,2020-07-21,49,
Italy,ITA,2020-07-22,48,
Italy,ITA,2020-07-23,49,
Italy,ITA,2020-07-24,46,
Italy,ITA,2020-07-25,41,
Italy,ITA,2020-07-26,44,
Italy,ITA,2020-07-27,45,
Italy,ITA,2020-07-28,40,
Italy,ITA,2020-07-29,38,
Italy,ITA,2020-07-30,47,
Italy,ITA,2020-07-31,41,
Italy,ITA,2020-08-01,43,
Italy,ITA,2020-08-02,42,
Italy,ITA,2020-08-03,41,
Italy,ITA,2020-08-04,41,
Italy,ITA,2020-08-05,41,
Italy,ITA,2020-08-06,42,
Italy,ITA,2020-08-07,42,
Italy,ITA,2020-08-08,43,
Italy,ITA,2020-08-09,45,
Italy,ITA,2020-08-10,46,
Italy,ITA,2020-08-11,49,
Italy,ITA,2020-08-12,53,
Italy,ITA,2020-08-13,55,
Italy,ITA,2020-08-14,56,
Italy,ITA,2020-08-15,55,
Italy,ITA,2020-08-16,56,
Italy,ITA,2020-08-17,58,
Italy,ITA,2020-08-18,58,
Italy,ITA,2020-08-19,66,
Italy,ITA,2020-08-20,68,
Italy,ITA,2020-08-21,69,
Italy,ITA,2020-08-22,64,
Italy,ITA,2020-08-23,69,
Italy,ITA,2020-08-24,65,
Italy,ITA,2020-08-25,66,
Italy,ITA,2020-08-26,69,
Italy,ITA,2020-08-27,67,
Italy,ITA,2020-08-28,74,
Italy,ITA,2020-08-29,79,
Italy,ITA,2020-08-30,86,
Italy,ITA,2020-08-31,94,
Italy,ITA,2020-09-01,107,
Italy,ITA,2020-09-02,109,
Italy,ITA,2020-09-03,120,
Italy,ITA,2020-09-04,121,
Italy,ITA,2020-09-05,121,
Italy,ITA,2020-09-06,133,
Italy,ITA,2020-09-07,142,
Italy,ITA,2020-09-08,143,
Italy,ITA,2020-09-09,150,
Italy,ITA,2020-09-10,164,
Italy,ITA,2020-09-11,175,
Italy,ITA,2020-09-12,182,
Italy,ITA,2020-09-13,187,
Italy,ITA,2020-09-14,197,
Italy,ITA,2020-09-15,201,
Italy,ITA,2020-09-16,207,
Italy,ITA,2020-09-17,212,
Italy,ITA,2020-09-18,208,
Italy,ITA,2020-09-19,215,
Italy,ITA,2020-09-20,222,
Italy,ITA,2020-09-21,232,
Italy,ITA,2020-09-22,239,
Italy,ITA,2020-09-23,244,
Italy,ITA,2020-09-24,246,
Italy,ITA,2020-09-25,244,
Italy,ITA,2020-09-26,247,
Italy,ITA,2020-09-27,254,
Italy,ITA,2020-09-28,264,
Italy,ITA,2020-09-29,271,
Italy,ITA,2020-09-30,280,
Italy,ITA,2020-10-01,291,
Italy,ITA,2020-10-02,294,
Italy,ITA,2020-10-03,297,
Italy,ITA,2020-10-04,303,
Italy,ITA,2020-10-05,323,
Italy,ITA,2020-10-06,319,
Italy,ITA,2020-10-07,337,
Italy,ITA,2020-10-08,358,
Italy,ITA,2020-10-09,387,
Italy,ITA,2020-10-10,390,
Italy,ITA,2020-10-11,420,
Italy,ITA,2020-10-12,452,
Italy,ITA,2020-10-13,514,
Italy,ITA,2020-10-14,539,
Italy,ITA,2020-10-15,586,
Italy,ITA,2020-10-16,638,
Italy,ITA,2020-10-17,705,
Italy,ITA,2020-10-18,750,
Italy,ITA,2020-10-19,797,
Italy,ITA,2020-10-20,870,
Italy,ITA,2020-10-21,926,
Italy,ITA,2020-10-22,992,
Italy,ITA,2020-10-23,1049,
Italy,ITA,2020-10-24,1128,
Italy,ITA,2020-10-25,1208,
Italy,ITA,2020-10-26,1284,
Italy,ITA,2020-10-27,1411,
Italy,ITA,2020-10-28,1536,
Italy,ITA,2020-10-29,1651,
Italy,ITA,2020-10-30,1746,
Italy,ITA,2020-10-31,1843,
Italy,ITA,2020-11-01,1939,
Italy,ITA,2020-11-02,2022,
Italy,ITA,2020-11-03,2225,
Italy,ITA,2020-11-04,2292,
Italy,ITA,2020-11-05,2391,
Italy,ITA,2020-11-06,2515,
Italy,ITA,2020-11-07,2634,
Italy,ITA,2020-11-08,2749,
Italy,ITA,2020-11-09,2849,
Italy,ITA,2020-11-10,2971,
Italy,ITA,2020-11-11,3081,
Italy,ITA,2020-11-12,3170,
Italy,ITA,2020-11-13,3230,
Italy,ITA,2020-11-14,3306,
Italy,ITA,2020-11-15,3422,
Italy,ITA,2020-11-16,3492,
Italy,ITA,2020-11-17,3612,
Italy,ITA,2020-11-18,3670,
Italy,ITA,2020-11-19,3712,
Italy,ITA,2020-11-20,3748,
Italy,ITA,2020-11-21,3758,
Italy,ITA,2020-11-22,3801,
Italy,ITA,2020-11-23,3810,
Italy,ITA,2020-11-24,3816,
Italy,ITA,2020-11-25,3848,
Italy,ITA,2020-11-26,3846,
Italy,ITA,2020-11-27,3782,
Italy,ITA,2020-11-28,3762,
Italy,ITA,2020-11-29,3753,
Italy,ITA,2020-11-30,3744,
Italy,ITA,2020-12-01,3663,
Italy,ITA,2020-12-02,3616,
Italy,ITA,2020-12-03,3597,
Italy,ITA,2020-12-04,3567,
Italy,ITA,2020-12-05,3517,
Italy,ITA,2020-12-06,3454,
Italy,ITA,2020-12-07,3382,
Italy,ITA,2020-12-08,3345,
Italy,ITA,2020-12-09,3320,
Italy,ITA,2020-12-10,3291,
Italy,ITA,2020-12-11,3265,
Italy,ITA,2020-12-12,3199,
Italy,ITA,2020-12-13,3158,
Italy,ITA,2020-12-14,3095,
Italy,ITA,2020-12-15,3003,
Italy,ITA,2020-12-16,2926,
Italy,ITA,2020-12-17,2855,
Italy,ITA,2020-12-18,2819,
Italy,ITA,2020-12-19,2784,
Italy,ITA,2020-12-20,2743,
Italy,ITA,2020-12-21,2731,
Italy,ITA,2020-12-22,2687,
Italy,ITA,2020-12-23,2624,
Italy,ITA,2020-12-24,2589,
Italy,ITA,2020-12-25,2584,
Italy,ITA,2020-12-26,2580,
Italy,ITA,2020-12-27,2580,
Italy,ITA,2020-12-28,2565,
Italy,ITA,2020-12-29,2549,
Italy,ITA,2020-12-30,2528,
Italy,ITA,2020-12-31,2555,
Italy,ITA,2021-01-01,2553,
Italy,ITA,2021-01-02,2569,
Italy,ITA,2021-01-03,2583,
Italy,ITA,2021-01-04,2579,
Italy,ITA,2021-01-05,2569,
Italy,ITA,2021-01-06,2571,
Italy,ITA,2021-01-07,2587,
Italy,ITA,2021-01-08,2587,
Italy,ITA,2021-01-09,2593,
Italy,ITA,2021-01-10,2615,
Italy,ITA,2021-01-11,2642,
Italy,ITA,2021-01-12,2636,
Italy,ITA,2021-01-13,2579,
Italy,ITA,2021-01-14,2557,
Italy,ITA,2021-01-15,2522,
Italy,ITA,2021-01-16,2520,
Italy,ITA,2021-01-17,2503,
Italy,ITA,2021-01-18,2544,
Italy,ITA,2021-01-19,2487,
Italy,ITA,2021-01-20,2461,
Italy,ITA,2021-01-21,2418,
Italy,ITA,2021-01-22,2390,
Italy,ITA,2021-01-23,2386,
Italy,ITA,2021-01-24,2400,
Italy,ITA,2021-01-25,2421,
Italy,ITA,2021-01-26,2372,
Italy,ITA,2021-01-27,2352,
Italy,ITA,2021-01-28,2288,
Italy,ITA,2021-01-29,2270,
Italy,ITA,2021-01-30,2218,
Italy,ITA,2021-01-31,2215,
Italy,ITA,2021-02-01,2252,
Italy,ITA,2021-02-02,2214,
Italy,ITA,2021-02-03,2145,
Italy,ITA,2021-02-04,2151,
Italy,ITA,2021-02-05,2142,
Italy,ITA,2021-02-06,2110,
Italy,ITA,2021-02-07,2107,
Italy,ITA,2021-02-08,2143,
Italy,ITA,2021-02-09,2143,
Italy,ITA,2021-02-10,2128,
Italy,ITA,2021-02-11,2126,
Italy,ITA,2021-02-12,2095,
Italy,ITA,2021-02-13,2062,
Italy,ITA,2021-02-14,2085,
Italy,ITA,2021-02-15,2089,
Italy,ITA,2021-02-16,2074,
Italy,ITA,2021-02-17,2043,
Italy,ITA,2021-02-18,2045,
Italy,ITA,2021-02-19,2059,
Italy,ITA,2021-02-20,2063,
Italy,ITA,2021-02-21,2094,
Italy,ITA,2021-02-22,2118,
Italy,ITA,2021-02-23,2146,
Italy,ITA,2021-02-24,2157,
Italy,ITA,2021-02-25,2168,
Italy,ITA,2021-02-26,2194,
Italy,ITA,2021-02-27,2216,
Italy,ITA,2021-02-28,2231,
Italy,ITA,2021-03-01,2289,
Italy,ITA,2021-03-02,2327,
Italy,ITA,2021-03-03,2411,
Italy,ITA,2021-03-04,2475,
Italy,ITA,2021-03-05,2525,
Italy,ITA,2021-03-06,2571,
Italy,ITA,2021-03-07,2605,
Italy,ITA,2021-03-08,2700,
Italy,ITA,2021-03-09,2756,
Italy,ITA,2021-03-10,2827,
Italy,ITA,2021-03-11,2859,
Italy,ITA,2021-03-12,2914,
Italy,ITA,2021-03-13,2982,
Italy,ITA,2021-03-14,3082,
Italy,ITA,2021-03-15,3157,
Italy,ITA,2021-03-16,3256,
Italy,ITA,2021-03-17,3317,
Italy,ITA,2021-03-18,3333,
Italy,ITA,2021-03-19,3364,
Italy,ITA,2021-03-20,3387,
Italy,ITA,2021-03-21,3448,
Italy,ITA,2021-03-22,3510,
Italy,ITA,2021-03-23,3546,
Italy,ITA,2021-03-24,3588,
Italy,ITA,2021-03-25,3620,
Italy,ITA,2021-03-26,3628,
Italy,ITA,2021-03-27,3635,
Italy,ITA,2021-03-28,3679,
Italy,ITA,2021-03-29,3721,
Italy,ITA,2021-03-30,3716,
Italy,ITA,2021-03-31,3710,
Italy,ITA,2021-04-01,3681,
Italy,ITA,2021-04-02,3704,
Italy,ITA,2021-04-03,3714,
Italy,ITA,2021-04-04,3703,
Italy,ITA,2021-04-05,3737,
Italy,ITA,2021-04-06,3743,
Italy,ITA,2021-04-07,3683,
Italy,ITA,2021-04-08,3663,
Italy,ITA,2021-04-09,3603,
Italy,ITA,2021-04-10,3588,
Italy,ITA,2021-04-11,3585,
Italy,ITA,2021-04-12,3593,
Italy,ITA,2021-04-13,3526,
Italy,ITA,2021-04-14,3490,
Italy,ITA,2021-04-15,3417,
Italy,ITA,2021-04-16,3366,
Italy,ITA,2021-04-17,3340,
Italy,ITA,2021-04-18,3311,
Italy,ITA,2021-04-19,3244,
Italy,ITA,2021-04-20,3151,
Italy,ITA,2021-04-21,3076,
Italy,ITA,2021-04-22,3021,
Italy,ITA,2021-04-23,2979,
Italy,ITA,2021-04-24,2894,
Italy,ITA,2021-04-25,2862,
Italy,ITA,2021-04-26,2849,
Italy,ITA,2021-04-27,2748,
Italy,ITA,2021-04-28,2711,
Italy,ITA,2021-04-29,2640,
Italy,ITA,2021-04-30,2583,
Italy,ITA,2021-05-01,2522,
Italy,ITA,2021-05-02,2524,
Italy,ITA,2021-05-03,2490,
Italy,ITA,2021-05-04,2423,
Italy,ITA,2021-05-05,2368,
Italy,ITA,2021-05-06,2308,
Italy,ITA,2021-05-07,2253,
Italy,ITA,2021-05-08,2211,
Italy,ITA,2021-05-09,2192,
Italy,ITA,2021-05-10,2158,
Italy,ITA,2021-05-11,2056,
Italy,ITA,2021-05-12,1992,
Italy,ITA,2021-05-13,1893,
Italy,ITA,2021-05-14,1860,
Italy,ITA,2021-05-15,1805,
Italy,ITA,2021-05-16,1779,
Italy,ITA,2021-05-17,1754,
Italy,ITA,2021-05-18,1689,
Italy,ITA,2021-05-19,1643,
Italy,ITA,2021-05-20,1544,
Italy,ITA,2021-05-21,1469,
Italy,ITA,2021-05-22,1430,
Italy,ITA,2021-05-23,1410,
Italy,ITA,2021-05-24,1382,
Italy,ITA,2021-05-25,1323,
Italy,ITA,2021-05-26,1278,
Italy,ITA,2021-05-27,1206,
Italy,ITA,2021-05-28,1142,
Italy,ITA,2021-05-29,1095,
Italy,ITA,2021-05-30,1061,
Italy,ITA,2021-05-31,1033,
Italy,ITA,2021-06-01,989,
Italy,ITA,2021-06-02,933,
Italy,ITA,2021-06-03,892,
Italy,ITA,2021-06-04,836,
Italy,ITA,2021-06-05,788,
Italy,ITA,2021-06-06,774,
Italy,ITA,2021-06-07,759,
Italy,ITA,2021-06-08,688,
Italy,ITA,2021-06-09,661,
Italy,ITA,2021-06-10,626,
Italy,ITA,2021-06-11,597,
Italy,ITA,2021-06-12,574,
Italy,ITA,2021-06-13,565,
Italy,ITA,2021-06-14,536,
Italy,ITA,2021-06-15,504,
Italy,ITA,2021-06-16,471,
Italy,ITA,2021-06-17,444,
Italy,ITA,2021-06-18,416,
Italy,ITA,2021-06-19,394,
Italy,ITA,2021-06-20,389,
Italy,ITA,2021-06-21,385,
Italy,ITA,2021-06-22,362,
Italy,ITA,2021-06-23,344,
Italy,ITA,2021-06-24,328,
Italy,ITA,2021-06-25,306,
Italy,ITA,2021-06-26,298,
Italy,ITA,2021-06-27,294,
Italy,ITA,2021-06-28,289,
Italy,ITA,2021-06-29,270,
Italy,ITA,2021-06-30,247,
Italy,ITA,2021-07-01,229,
Italy,ITA,2021-07-02,213,
Italy,ITA,2021-07-03,204,
Italy,ITA,2021-07-04,197,
Italy,ITA,2021-07-05,191,
Italy,ITA,2021-07-06,187,
Italy,ITA,2021-07-07,180,
Italy,ITA,2021-07-08,180,
Italy,ITA,2021-07-09,169,
Italy,ITA,2021-07-10,161,
Italy,ITA,2021-07-11,161,
Italy,ITA,2021-07-12,158,
Italy,ITA,2021-07-13,157,
Italy,ITA,2021-07-14,151,
Italy,ITA,2021-07-15,153,
Italy,ITA,2021-07-16,161,
Italy,ITA,2021-07-17,162,
Italy,ITA,2021-07-18,156,
Italy,ITA,2021-07-19,162,
Italy,ITA,2021-07-20,165,
Italy,ITA,2021-07-21,158,
Italy,ITA,2021-07-22,158,
Italy,ITA,2021-07-23,155,
Italy,ITA,2021-07-24,172,
Italy,ITA,2021-07-25,178,
Italy,ITA,2021-07-26,182,
Italy,ITA,2021-07-27,189,
Italy,ITA,2021-07-28,183,
Italy,ITA,2021-07-29,194,
Italy,ITA,2021-07-30,201,
Italy,ITA,2021-07-31,214,
Italy,ITA,2021-08-01,230,
Italy,ITA,2021-08-02,249,
Italy,ITA,2021-08-03,258,
Italy,ITA,2021-08-04,260,
Italy,ITA,2021-08-05,268,
Italy,ITA,2021-08-06,277,
Italy,ITA,2021-08-07,288,
Italy,ITA,2021-08-08,299,
Italy,ITA,2021-08-09,323,
Italy,ITA,2021-08-10,322,
Italy,ITA,2021-08-11,337,
Italy,ITA,2021-08-12,352,
Italy,ITA,2021-08-13,369,
Italy,ITA,2021-08-14,372,
Italy,ITA,2021-08-15,384,
Italy,ITA,2021-08-16,404,
Italy,ITA,2021-08-17,423,
Italy,ITA,2021-08-18,442,
Italy,ITA,2021-08-19,460,
Italy,ITA,2021-08-20,455,
Italy,ITA,2021-08-21,466,
Italy,ITA,2021-08-22,472,
Italy,ITA,2021-08-23,485,
Italy,ITA,2021-08-24,504,
Italy,ITA,2021-08-25,499,
Italy,ITA,2021-08-26,503,
Italy,ITA,2021-08-27,511,
Italy,ITA,2021-08-28,511,
Italy,ITA,2021-08-29,525,
Italy,ITA,2021-08-30,548,
Italy,ITA,2021-08-31,544,
Italy,ITA,2021-09-01,540,
Italy,ITA,2021-09-02,555,
Italy,ITA,2021-09-03,556,
Italy,ITA,2021-09-04,569,
Italy,ITA,2021-09-05,572,
Italy,ITA,2021-09-06,570,
Italy,ITA,2021-09-07,563,
Italy,ITA,2021-09-08,564,
Italy,ITA,2021-09-09,558,
Italy,ITA,2021-09-10,548,
Italy,ITA,2021-09-11,547,
Italy,ITA,2021-09-12,559,
Italy,ITA,2021-09-13,563,
Italy,ITA,2021-09-14,554,
Italy,ITA,2021-09-15,540,
Italy,ITA,2021-09-16,531,
Italy,ITA,2021-09-17,525,
Italy,ITA,2021-09-18,519,
Italy,ITA,2021-09-19,530,
Italy,ITA,2021-09-20,523,
Italy,ITA,2021-09-21,516,
Italy,ITA,2021-09-22,513,
Italy,ITA,2021-09-23,505,
Italy,ITA,2021-09-24,489,
Italy,ITA,2021-09-25,481,
Italy,ITA,2021-09-26,483,
Italy,ITA,2021-09-27,488,
Italy,ITA,2021-09-28,459,
Italy,ITA,2021-09-29,450,
Italy,ITA,2021-09-30,440,
Italy,ITA,2021-10-01,429,
Italy,ITA,2021-10-02,432,
Italy,ITA,2021-10-03,431,
Italy,ITA,2021-10-04,437,
Italy,ITA,2021-10-05,433,
Italy,ITA,2021-10-06,415,
Italy,ITA,2021-10-07,403,
Italy,ITA,2021-10-08,383,
Italy,ITA,2021-10-09,367,
Italy,ITA,2021-10-10,364,
Italy,ITA,2021-10-11,374,
Italy,ITA,2021-10-12,370,
Italy,ITA,2021-10-13,367,
Italy,ITA,2021-10-14,359,
Italy,ITA,2021-10-15,357,
Italy,ITA,2021-10-16,352,
Italy,ITA,2021-10-17,349,
Italy,ITA,2021-10-18,358,
Italy,ITA,2021-10-19,355,
Italy,ITA,2021-10-20,355,
Italy,ITA,2021-10-21,356,
Italy,ITA,2021-10-22,343,
Italy,ITA,2021-10-23,338,
Italy,ITA,2021-10-24,341,
Italy,ITA,2021-10-25,338,
Italy,ITA,2021-10-26,341,
Italy,ITA,2021-10-27,341,
Italy,ITA,2021-10-28,347,
Italy,ITA,2021-10-29,349,
Italy,ITA,2021-10-30,346,
Italy,ITA,2021-10-31,342,
Italy,ITA,2021-11-01,364,
Italy,ITA,2021-11-02,385,
Italy,ITA,2021-11-03,381,
Italy,ITA,2021-11-04,383,
Italy,ITA,2021-11-05,395,
Italy,ITA,2021-11-06,392,
Italy,ITA,2021-11-07,398,
Italy,ITA,2021-11-08,415,
Italy,ITA,2021-11-09,421,
Italy,ITA,2021-11-10,423,
Italy,ITA,2021-11-11,422,
Italy,ITA,2021-11-12,445,
Italy,ITA,2021-11-13,453,
Italy,ITA,2021-11-14,458,
Italy,ITA,2021-11-15,475,
Italy,ITA,2021-11-16,481,
Italy,ITA,2021-11-17,486,
Italy,ITA,2021-11-18,503,
Italy,ITA,2021-11-19,512,
Italy,ITA,2021-11-20,512,
Italy,ITA,2021-11-21,520,
Italy,ITA,2021-11-22,549,
Italy,ITA,2021-11-23,560,
Italy,ITA,2021-11-24,573,
Italy,ITA,2021-11-25,588,
Italy,ITA,2021-11-26,606,
Italy,ITA,2021-11-27,624,
Italy,ITA,2021-11-28,638,
Italy,ITA,2021-11-29,669,
Italy,ITA,2021-11-30,683,
Italy,ITA,2021-12-01,686,
Italy,ITA,2021-12-02,698,
Italy,ITA,2021-12-03,708,
Italy,ITA,2021-12-04,732,
Italy,ITA,2021-12-05,736,
Italy,ITA,2021-12-06,743,
Italy,ITA,2021-12-07,776,
Italy,ITA,2021-12-08,791,
Italy,ITA,2021-12-09,811,
Italy,ITA,2021-12-10,816,
Italy,ITA,2021-12-11,818,
Italy,ITA,2021-12-12,829,
Italy,ITA,2021-12-13,856,
Italy,ITA,2021-12-14,863,
Italy,ITA,2021-12-15,870,
Italy,ITA,2021-12-16,917,
Italy,ITA,2021-12-17,923,
Italy,ITA,2021-12-18,953,
Italy,ITA,2021-12-19,966,
Italy,ITA,2021-12-20,987,
Italy,ITA,2021-12-21,1012,
Italy,ITA,2021-12-22,1010,
Italy,ITA,2021-12-23,1023,
Italy,ITA,2021-12-24,1038,
Italy,ITA,2021-12-25,1071,
Italy,ITA,2021-12-26,1089,
Italy,ITA,2021-12-27,1126,
Italy,ITA,2021-12-28,1145,
Italy,ITA,2021-12-29,1185,
Italy,ITA,2021-12-30,1226,
Italy,ITA,2021-12-31,1260,
Italy,ITA,2022-01-01,1297,
Italy,ITA,2022-01-02,1319,
Italy,ITA,2022-01-03,1351,
Italy,ITA,2022-01-04,1392,
Italy,ITA,2022-01-05,1428,
Italy,ITA,2022-01-06,1467,
Italy,ITA,2022-01-07,1499,
Italy,ITA,2022-01-08,1557,
Italy,ITA,2022-01-09,1595,
Italy,ITA,2022-01-10,1606,
Italy,ITA,2022-01-11,1677,
Italy,ITA,2022-01-12,1669,
Italy,ITA,2022-01-13,1668,
Italy,ITA,2022-01-14,1679,
Italy,ITA,2022-01-15,1677,
Italy,ITA,2022-01-16,1691,
Italy,ITA,2022-01-17,1717,
Italy,ITA,2022-01-18,1715,
Italy,ITA,2022-01-19,1688,
Japan,JPN,2020-05-07,341,
Japan,JPN,2020-05-13,251,
Japan,JPN,2020-05-21,184,
Japan,JPN,2020-05-27,143,
Japan,JPN,2020-06-03,101,
Japan,JPN,2020-06-10,88,
Japan,JPN,2020-06-17,70,
Japan,JPN,2020-06-24,58,
Japan,JPN,2020-07-01,40,
Japan,JPN,2020-07-08,36,
Japan,JPN,2020-07-15,41,
Japan,JPN,2020-07-22,54,
Japan,JPN,2020-07-29,92,
Japan,JPN,2020-08-05,117,
Japan,JPN,2020-08-12,192,
Japan,JPN,2020-08-19,277,
Japan,JPN,2020-08-26,333,
